last_price,total_area,rooms,ceiling_height,floors_total,living_area,floor,is_apartment,studio,open_plan,kitchen_area,balcony,airports_nearest,cityCenters_nearest
552000.0,37.2,1,2.7,7.0,17.0,3,False,False,False,10.7,0,-1.0,-1.0
1000000.0,44.1,2,2.5,9.0,26.4,1,False,False,False,6.3,2,46404.0,16333.0
5025000.0,117.6,3,2.77149889685604,8.0,62.5,7,False,False,False,21.5,0,39393.0,11096.0
975000.0,36.1,1,2.77149889685604,12.0,21.3,6,False,False,False,6.7,0,17164.0,12803.0
1025000.0,38.0,1,2.77149889685604,10.0,17.0,2,False,False,False,11.0,0,10701.0,11269.0
1700000.0,54.3,2,3.2,3.0,33.06,1,False,False,False,8.0,0,24616.0,4183.0
5237500.0,152.0,4,3.3,4.0,70.0,4,False,False,False,53.0,0,24777.0,4344.0
337500.0,31.0,1,2.77149889685604,5.0,17.0,4,False,False,False,5.0,1,-1.0,-1.0
1299000.0,56.0,2,2.77149889685604,5.0,34.3,4,False,False,False,8.3,0,21741.0,13933.0
3250000.0,87.0,3,2.73,24.0,47.8,15,False,False,False,12.4,4,43996.0,13576.0
5296968.0,123.3,3,2.77149889685604,1.0,50.4,18,False,False,False,23.6,0,19095.0,4529.0
375000.0,40.0,2,2.77149889685604,2.0,25.0,2,False,False,False,6.558104735804177,0,-1.0,-1.0
1037500.0,41.3,3,2.5,5.0,30.8,5,False,False,False,5.5,0,13202.0,9912.0
1122500.0,46.0,1,3.3,2.0,23.4,2,False,False,False,21.4,0,43767.0,15470.0
412500.0,50.0,1,2.77149889685604,4.0,27.3,1,False,False,False,10.0,0,-1.0,-1.0
362500.0,38.0,1,2.55,2.0,16.5,2,False,False,False,16.0,0,-1.0,-1.0
1500000.0,62.5,2,2.8,19.0,34.0,17,False,False,False,11.3,2,30546.0,11209.0
3750000.0,25.0,1,100.0,5.0,14.0,5,True,False,False,11.0,5,34963.0,8283.0
825000.0,35.5,1,2.77149889685604,23.0,18.0,8,False,False,False,11.0,1,-1.0,-1.0
1325000.0,55.3,2,2.77149889685604,25.0,29.0,12,False,False,False,10.0,0,-1.0,-1.0
1875000.0,81.2,3,2.5,9.0,48.0,1,False,False,False,15.3,0,10713.0,12078.0
1125000.0,59.0,2,2.6,9.0,42.0,4,False,False,False,9.0,1,24483.0,30269.0
937500.0,31.0,1,2.7,5.0,17.0,1,False,False,False,6.0,0,30299.0,5859.0
1025000.0,31.7,1,2.65,5.0,18.0,4,False,False,False,6.0,1,10452.0,9802.0
4500000.0,166.0,4,2.8,17.0,106.0,3,False,False,False,25.0,0,12405.0,8376.0
450000.0,48.7,2,2.7,5.0,29.7,4,False,False,False,6.7,2,-1.0,-1.0
1125000.0,39.0,1,2.65,17.0,20.0,6,False,False,False,8.0,2,37351.0,12873.0
950000.0,45.0,2,2.77149889685604,5.0,33.0,4,False,False,False,7.0,0,39040.0,34229.0
1987500.0,63.5,2,2.75,10.0,37.0,3,False,False,False,10.41099126808913,2,23604.0,5294.0
562500.0,45.0,2,2.77149889685604,5.0,25.4,1,False,False,False,6.2,0,-1.0,-1.0
675000.0,31.6,1,2.5,5.0,17.9,5,False,False,False,5.5,0,26444.0,32230.0
1400000.0,63.0,3,2.6,9.0,35.432532527730764,4,False,False,False,7.0,2,49634.0,16763.0
187500.0,38.0,1,2.77149889685604,5.0,16.7037363278034,5,False,False,False,8.5029361527312,0,-1.0,-1.0
950000.0,33.0,1,2.7,16.0,15.5,13,False,False,False,7.5,0,33624.0,13492.0
1122500.0,36.1,1,2.77149889685604,17.0,18.0,5,False,False,False,8.7,0,33564.0,14616.0
1625000.0,39.0,1,2.77149889685604,10.0,17.143308336429804,5,False,False,False,8.726697630434654,0,30742.0,4281.0
2650000.0,94.0,3,2.77149889685604,10.0,53.3,6,False,False,False,17.1,0,17950.0,16952.0
1900000.0,52.0,2,2.77149889685604,24.0,28.9,12,False,False,False,7.9,0,37781.0,14657.0
2025000.0,79.0,3,2.77149889685604,12.0,44.43127094747191,8,False,False,False,16.0,2,34392.0,11973.0
950000.0,33.4,1,2.55,9.0,17.5,9,False,False,False,7.8,1,50957.0,16285.0
925000.0,45.0,1,2.77149889685604,15.0,18.0,6,False,False,False,9.0,1,15008.0,10814.0
900000.0,39.0,1,2.77149889685604,7.0,18.5,6,False,False,False,8.3,2,-1.0,-1.0
1912500.0,69.7,3,2.6,12.0,43.1,5,False,False,False,8.2,3,31379.0,7518.0
800000.0,29.1,1,2.6,9.0,15.5,5,False,False,False,6.7,0,19214.0,14022.0
1825000.0,67.2,3,2.65,6.0,41.7,3,False,False,False,8.2,2,37473.0,12995.0
850000.0,46.0,2,2.6,9.0,24.017246250087457,3,False,False,False,7.541820446174803,0,23591.0,29377.0
1575000.0,62.2,2,2.8,25.0,30.4,14,False,False,False,14.8,1,33804.0,13672.0
1825000.0,78.0,3,2.7,14.0,55.0,13,False,False,False,12.0,2,29467.0,6839.0
2800000.0,80.2,2,2.77149889685604,16.0,35.0,16,False,False,False,18.5,0,26085.0,10259.0
4625000.0,159.0,5,2.77149889685604,5.0,103.0,4,False,False,False,13.5,0,25709.0,4284.0
700000.0,28.0,1,2.55,15.0,15.0,10,False,False,False,6.2,0,15281.0,14077.0
375000.0,54.0,2,2.55,3.0,31.0,2,False,False,False,9.0,2,-1.0,-1.0
2250000.0,87.3,4,2.7,10.0,50.7,4,False,False,False,15.6,0,17625.0,15500.0
7774750.0,159.0,5,3.28,5.0,106.0,5,False,False,False,15.0,0,21633.0,181.0
6000000.0,250.0,9,3.2,5.0,160.6,3,False,False,False,11.7,0,10328.0,9987.0
8250000.0,180.0,3,2.9,9.0,86.0,8,False,False,False,24.0,4,25689.0,4264.0
1423750.0,72.0,3,2.77149889685604,10.0,41.0,3,False,False,False,9.0,0,-1.0,-1.0
450000.0,39.0,2,2.77149889685604,2.0,20.36244790768285,2,False,False,False,6.394152117409072,0,-1.0,-1.0
500000.0,33.0,1,2.7,3.0,16.0,3,False,False,False,8.0,0,-1.0,-1.0
1527500.0,66.73,2,2.5,4.0,32.1,3,False,False,False,10.0,0,54331.0,35394.0
2747500.0,105.0,3,2.77149889685604,22.0,48.0,3,False,False,False,14.0,0,35257.0,14772.0
1325000.0,66.2,3,2.65,16.0,45.2,3,False,False,False,10.6,1,18932.0,20644.0
1350000.0,63.0,3,3.2,5.0,41.0,5,False,False,False,9.1,0,24921.0,3250.0
1362500.0,57.6,3,2.77149889685604,9.0,39.4,3,False,False,False,6.5,0,28632.0,13261.0
1262500.0,64.0,3,2.5,9.0,43.0,9,False,False,False,10.0,1,-1.0,-1.0
700000.0,31.0,1,2.6,17.0,15.0,15,False,False,False,7.0,2,25268.0,26980.0
887500.0,31.0,1,2.5,9.0,17.0,9,False,False,False,9.0,1,26164.0,13715.0
2200000.0,55.8,2,3.3,6.0,22.5,2,False,False,False,28.0,0,16980.0,7304.0
1800000.0,70.0,3,2.6,16.0,41.0,2,False,False,False,9.0,5,30178.0,13039.0
187500.0,31.0,1,2.55,5.0,17.3,5,False,False,False,6.2,1,-1.0,-1.0
729977.75,29.4,1,2.75,24.0,21.1,2,False,False,False,6.578587444481507,0,22041.0,17369.0
695000.0,30.4,1,2.5,4.0,18.0,4,False,False,False,5.0,1,13747.0,25901.0
725000.0,46.0,2,2.5,9.0,30.0,5,False,False,False,7.0,0,-1.0,-1.0
1450000.0,82.3,3,2.77149889685604,16.0,45.4,4,False,False,False,10.1,2,19120.0,22545.0
1262500.0,50.2,2,2.56,9.0,30.3,3,False,False,False,10.2,0,28834.0,13493.0
1747500.0,97.7,3,2.77149889685604,22.0,49.0,15,False,False,False,16.8,1,15377.0,13486.0
1375000.0,42.0,1,2.8,25.0,19.0,18,False,False,False,9.0,2,46061.0,18785.0
1050000.0,41.4,2,2.77149889685604,5.0,27.2,3,False,False,False,5.8,0,39111.0,8366.0
867500.0,37.0,1,2.77149889685604,6.0,17.7,4,False,False,False,8.3,2,38802.0,33991.0
1150000.0,45.0,1,2.77149889685604,17.0,20.0,9,False,False,False,12.0,0,35955.0,12245.0
1250000.0,50.5,2,2.53,9.0,30.3,7,False,False,False,7.1,0,29952.0,13549.0
887500.0,42.3,2,2.77149889685604,5.0,37.7,3,False,False,False,5.4,0,35942.0,31131.0
712500.0,68.0,3,2.51,5.0,38.244638283899874,5,False,False,False,9.150448903017091,0,-1.0,-1.0
1262500.0,40.0,1,2.77149889685604,24.0,19.0,6,False,False,False,12.0,2,14472.0,13268.0
1875000.0,85.0,3,3.0,7.0,56.0,6,False,False,False,9.3,0,16093.0,8414.0
845000.0,34.3,1,2.77149889685604,4.0,15.0,1,False,False,False,8.5,0,20371.0,1938.0
875000.0,42.0,3,2.77149889685604,5.0,30.0,5,False,False,False,5.5,0,10378.0,11955.0
4750000.0,159.0,3,3.0,5.0,54.0,4,False,False,False,15.0,2,25775.0,4623.0
1192500.0,50.0,2,2.77149889685604,12.0,32.0,9,False,False,False,8.197630919755222,0,31873.0,11640.0
3187500.0,56.6,1,2.97,7.0,13.3,2,False,False,False,30.5,2,33052.0,6555.0
825000.0,42.0,1,2.77149889685604,9.0,15.0,3,False,False,False,15.0,0,18242.0,30296.0
1150000.0,76.0,3,2.77149889685604,9.0,42.74400749377045,2,False,False,False,10.226972303372044,0,33013.0,10885.0
920000.0,40.0,1,2.77149889685604,16.0,20.0,11,False,False,False,10.0,0,49581.0,15508.0
1812500.0,75.0,3,2.5,9.0,45.4,2,False,False,False,9.7,0,43498.0,16002.0
1825000.0,54.4,2,2.75,24.0,30.2,14,False,False,False,8.8,1,37781.0,14657.0
1512250.0,74.0,3,2.5,9.0,38.8,1,False,False,False,15.6,0,50068.0,15809.0
467500.0,20.5,1,2.65,15.0,15.8,13,False,True,False,4.587110292920779,2,-1.0,-1.0
1137500.0,42.3,1,2.56,10.0,17.2,1,False,False,False,13.8,0,33584.0,14683.0
900000.0,39.0,1,2.65,14.0,20.0,14,False,False,False,11.0,1,17202.0,15998.0
1237500.0,33.0,1,2.7,16.0,16.0,14,False,False,False,8.0,2,22943.0,11827.0
1750000.0,93.9,3,2.77149889685604,23.0,47.24,22,False,False,False,16.46,0,22131.0,17459.0
1025000.0,62.0,3,2.77149889685604,5.0,44.0,5,False,False,False,7.0,0,25562.0,14275.0
525000.0,47.1,2,2.55,5.0,26.8,5,False,False,False,6.4,1,-1.0,-1.0
2225000.0,91.1,4,2.77149889685604,7.0,55.7,5,False,False,False,10.0,0,26995.0,5698.0
1175000.0,48.0,2,2.77149889685604,24.0,24.0,15,False,False,False,9.0,0,12678.0,18465.0
1862500.0,80.0,2,2.77149889685604,16.0,29.0,13,False,False,False,13.116209471608354,0,19901.0,21613.0
612500.0,37.0,1,2.77149889685604,10.0,14.5,10,False,False,False,11.0,0,-1.0,-1.0
275000.0,29.0,1,2.5,5.0,16.5,2,False,False,False,5.8,1,-1.0,-1.0
7250000.0,228.0,4,3.5,3.0,141.0,2,False,False,False,40.4,1,14651.0,26805.0
1100000.0,57.0,3,2.77149889685604,5.0,40.0,3,False,False,False,5.0,1,10558.0,10495.0
730000.0,34.0,1,2.5,16.0,17.0,16,False,False,False,7.1,1,14638.0,14546.0
925000.0,46.0,1,2.77149889685604,24.0,18.0,12,False,False,False,18.0,0,-1.0,-1.0
2499500.0,65.6,2,4.1,4.0,33.0,3,False,False,False,9.0,0,24437.0,4269.0
1262500.0,81.3,3,2.76,5.0,43.0,4,False,False,False,10.8,1,17907.0,30216.0
9375000.0,158.0,4,2.77149889685604,12.0,88.0,4,False,False,False,40.0,0,25799.0,4593.0
1125000.0,55.6,2,2.55,27.0,30.8,18,False,False,False,10.0,1,-1.0,-1.0
1825000.0,84.2,3,2.6,5.0,48.9,2,False,False,False,14.0,0,36410.0,39834.0
1425000.0,51.4,2,2.64,12.0,32.7,12,False,False,False,7.0,0,31932.0,12525.0
575000.0,32.0,1,2.8,2.0,20.6,1,False,False,False,7.8,0,-1.0,-1.0
11875000.0,125.0,3,2.77149889685604,8.0,67.0,2,False,False,False,20.5,0,25754.0,5961.0
1150000.0,48.0,2,2.7,9.0,28.0,4,False,False,False,7.6,1,28813.0,6185.0
1712500.0,47.8,2,2.7,3.0,22.45,2,False,False,False,11.33,0,44550.0,8760.0
987500.0,41.2,1,2.77149889685604,23.0,19.2,11,False,False,False,10.0,0,12932.0,18718.0
2462500.0,96.0,5,3.0,7.0,68.0,1,False,False,False,7.0,0,21934.0,1483.0
712500.0,30.4,1,2.57,5.0,15.8,5,False,False,False,6.5,0,23313.0,14416.0
2550000.0,70.6,2,3.1,17.0,42.3,7,False,False,False,11.6,5,9273.0,11391.0
725000.0,37.4,1,2.77149889685604,6.0,17.0,1,False,False,False,12.0,0,18012.0,24308.0
1537500.0,62.4,3,2.5,9.0,43.1,5,False,False,False,8.3,1,48815.0,15994.0
550000.0,27.4,1,2.5,6.0,18.6,4,False,True,False,6.131064489074602,2,-1.0,-1.0
462500.0,44.4,2,2.5,5.0,23.181863771823544,5,False,False,False,7.279496256742636,2,-1.0,-1.0
1462500.0,60.0,1,2.7,6.0,24.0,5,False,False,False,13.0,0,18079.0,30232.0
625000.0,70.0,3,2.6,5.0,39.36948058636752,1,False,False,False,6.0,2,-1.0,-1.0
997500.0,41.0,2,2.65,6.0,25.0,6,False,False,False,10.0,0,21554.0,5945.0
2175000.0,61.5,2,2.77149889685604,18.0,33.4,18,False,False,False,14.8,0,17441.0,8092.0
397500.0,47.2,3,2.5,5.0,33.4,3,False,False,False,5.4,1,-1.0,-1.0
524750.0,23.0,1,2.7,16.0,10.11015619840732,10,False,False,False,5.146513987179411,2,19212.0,22637.0
2092500.0,64.4,2,2.8,23.0,30.1,4,False,False,False,13.0,5,32447.0,13064.0
837500.0,35.3,1,2.77149889685604,7.0,16.6,4,False,False,False,10.1,2,13965.0,15044.0
362500.0,35.0,1,2.5,5.0,22.0,5,False,False,False,7.5,2,-1.0,-1.0
1150000.0,53.7,2,2.77149889685604,4.0,38.2,3,False,False,False,5.2,0,39163.0,30992.0
1187500.0,49.1,2,2.5,12.0,30.9,7,False,False,False,7.0,1,32386.0,11753.0
1356142.5,46.0,1,2.77149889685604,13.0,19.9,3,False,False,False,11.1,0,37412.0,8370.0
1425000.0,68.0,3,2.77149889685604,9.0,45.0,1,False,False,False,10.0,2,51629.0,17119.0
1137500.0,88.7,3,2.55,8.0,52.8,5,False,False,False,10.8,1,-1.0,-1.0
997500.0,50.0,2,2.5,9.0,31.7,5,False,False,False,6.0,0,47071.0,16744.0
912500.0,33.2,1,2.5,7.0,16.2,3,False,False,False,7.0,1,10147.0,11481.0
1112500.0,49.0,4,2.5,5.0,38.0,4,False,False,False,5.5,0,11046.0,12150.0
2095000.0,48.0,1,3.1,5.0,24.4,3,False,False,False,17.0,0,25867.0,4442.0
162500.0,34.4,1,2.77149889685604,5.0,19.1,2,False,False,False,6.7,0,-1.0,-1.0
1500000.0,47.5,2,2.7,9.0,24.800417323459875,6,False,False,False,7.7877493737674595,0,13610.0,11639.0
1037500.0,45.0,2,2.77149889685604,5.0,28.0,4,False,False,False,6.0,0,10792.0,12234.0
600000.0,50.0,2,2.55,5.0,28.0,4,False,False,False,9.6,0,-1.0,-1.0
975000.0,44.7,2,2.5,5.0,30.3,1,False,False,False,7.2,0,40926.0,13430.0
2801841.0,80.8,3,2.77149889685604,8.0,45.44362901969279,3,False,False,False,10.872886343585014,0,32551.0,4599.0
1280000.0,69.4,2,2.77149889685604,7.0,39.0,4,False,False,False,10.8,2,-1.0,-1.0
1075000.0,40.0,1,2.77149889685604,25.0,18.0,17,False,False,False,10.5,0,15533.0,14329.0
3500000.0,155.0,5,2.77149889685604,6.0,100.0,4,False,False,False,20.0,0,23585.0,3126.0
1637500.0,56.0,2,3.4,5.0,35.0,4,False,False,False,8.1,1,27736.0,6931.0
1075000.0,46.0,2,2.5,9.0,29.0,8,False,False,False,6.3,0,33306.0,11616.0
900000.0,39.0,1,2.77149889685604,3.0,17.143308336429804,3,False,False,False,8.726697630434654,0,43730.0,13310.0
1450000.0,68.2,3,2.6,9.0,43.3,1,False,False,False,8.2,0,35724.0,12638.0
1525000.0,69.6,3,2.5,12.0,43.0,6,False,False,False,10.0,2,14768.0,17561.0
1200000.0,42.0,1,2.6,9.0,18.6,3,False,False,False,10.8,2,33205.0,12109.0
950000.0,35.0,1,2.55,12.0,18.0,5,False,False,False,6.2,1,45959.0,15513.0
745000.0,25.0,1,2.5,9.0,12.5,8,False,False,False,4.7,2,11237.0,13801.0
500000.0,20.6,1,2.77149889685604,18.0,10.55,17,False,False,False,4.609486440691125,0,-1.0,-1.0
775000.0,43.2,2,2.5,5.0,27.9,3,False,False,False,5.8,0,48466.0,51891.0
1050000.0,45.0,2,2.77149889685604,7.0,28.0,4,False,False,False,6.5,2,41851.0,12033.0
1182500.0,45.0,2,2.77149889685604,5.0,25.0,4,False,False,False,7.0,0,46316.0,15125.0
1125000.0,47.2,2,2.5,12.0,32.4,4,False,False,False,6.6,0,24102.0,11672.0
1525000.0,53.0,2,2.7,25.0,30.0,6,False,False,False,10.2,0,17017.0,15814.0
1162500.0,51.4,2,2.77149889685604,9.0,33.0,9,False,False,False,7.0,0,13448.0,16057.0
862500.0,42.0,3,2.5,5.0,29.0,5,False,False,False,5.0,0,9991.0,12314.0
1020000.0,43.0,2,2.77149889685604,16.0,24.7,8,False,False,False,12.5,1,29193.0,6565.0
600000.0,43.9,2,2.77149889685604,2.0,27.46,1,False,False,False,5.2,0,-1.0,-1.0
997500.0,63.0,2,2.75,5.0,39.0,2,False,False,False,10.0,0,18037.0,30205.0
1025000.0,48.0,2,2.8,23.0,26.0,18,False,False,False,8.3,1,22318.0,17646.0
772500.0,43.0,1,2.77149889685604,9.0,18.901596370935422,4,False,False,False,9.621743541248463,0,-1.0,-1.0
1350000.0,79.6,3,2.7,5.0,43.1,5,False,False,False,10.0,2,-1.0,-1.0
1124750.0,65.9,2,2.75,23.0,31.3,5,False,False,False,14.8,2,21928.0,17256.0
849500.0,40.0,1,2.5,10.0,18.0,6,False,False,False,10.0,0,-1.0,-1.0
1700000.0,62.0,2,2.7,5.0,38.0,2,False,False,False,12.0,0,30102.0,8950.0
837500.0,30.0,1,2.65,9.0,18.0,1,False,False,False,6.2,0,35891.0,10949.0
1300000.0,45.3,2,2.5,5.0,28.0,2,False,False,False,6.5,0,17794.0,12616.0
695000.0,34.0,1,2.77149889685604,27.0,16.1,3,False,False,False,9.4,1,-1.0,-1.0
3634587.5,80.55,2,2.8,12.0,35.0,10,False,False,False,16.45,2,39946.0,10720.0
725000.0,56.4,3,2.5,5.0,38.0,5,False,False,False,6.0,0,-1.0,-1.0
162500.0,42.0,2,2.77149889685604,5.0,26.0,5,False,False,False,6.0,0,-1.0,-1.0
2325000.0,77.6,3,2.77149889685604,5.0,54.1,3,False,False,False,8.5,0,26007.0,3371.0
372500.0,51.4,2,2.77149889685604,5.0,30.3,1,False,False,False,9.4,1,-1.0,-1.0
612500.0,30.5,1,2.5,5.0,17.0,3,False,False,False,5.7,1,-1.0,-1.0
875000.0,45.5,2,2.6,5.0,23.756189225629985,2,False,False,False,7.459844136977251,0,18345.0,15906.0
3625000.0,108.0,3,2.8,27.0,42.0,8,False,False,False,34.3,0,51514.0,15486.0
1575000.0,70.1,2,2.66,17.0,40.7,17,False,False,False,10.7,2,34010.0,15108.0
925000.0,42.0,3,2.52,5.0,30.0,4,False,False,False,5.4,0,15343.0,14139.0
762500.0,41.7,2,2.5,5.0,27.6,5,False,False,False,5.0,0,48558.0,51982.0
800000.0,190.0,1,3.0,6.0,43.0,4,False,False,False,13.0,0,22592.0,4312.0
500000.0,35.0,1,2.77149889685604,5.0,18.0,1,False,False,False,9.0,0,-1.0,-1.0
972500.0,42.0,2,2.55,5.0,28.0,2,False,False,False,6.0,1,11239.0,10871.0
1157500.0,56.6,2,2.6,6.0,31.0,2,False,False,False,9.0,0,13109.0,25263.0
1093750.0,42.0,1,2.8,14.0,18.0,7,False,False,False,8.0,0,15493.0,14289.0
2497500.0,95.0,3,2.77149889685604,4.0,73.0,3,False,False,False,8.0,1,24380.0,4212.0
1012500.0,48.81,1,2.7,25.0,14.5,9,False,False,False,22.43,0,-1.0,-1.0
2500000.0,104.0,4,3.0,6.0,64.0,4,False,False,False,14.0,0,25210.0,4004.0
857500.0,32.0,1,2.5,12.0,17.5,3,False,False,False,7.0,0,50882.0,16210.0
1400000.0,47.0,1,2.77149889685604,23.0,21.0,7,False,False,False,11.0,1,-1.0,13355.0
1125000.0,45.0,1,2.77149889685604,26.0,16.0,25,False,False,False,13.0,2,53148.0,19325.0
1112500.0,39.3,1,2.77149889685604,16.0,18.9,5,False,False,False,10.5,0,10949.0,12890.0
1900000.0,68.3,2,2.77149889685604,5.0,35.660389540890726,4,False,False,False,11.19796383638563,0,22758.0,3407.0
1247500.0,56.7,2,2.77149889685604,8.0,33.2,5,False,False,False,7.3,1,24505.0,15584.0
975000.0,47.9,2,2.5,9.0,29.3,8,False,False,False,6.1,0,14843.0,16432.0
2322500.0,68.0,1,2.77149889685604,26.0,35.0,22,False,False,False,15.0,1,20028.0,21740.0
1162500.0,42.0,1,2.77149889685604,14.0,21.6,4,False,False,False,10.4,2,23435.0,14739.0
1125000.0,51.5,2,2.5,9.0,30.5,9,False,False,False,7.5,2,51393.0,14281.0
900000.0,52.7,2,2.77149889685604,9.0,29.0,8,False,False,False,8.7,0,35307.0,14698.0
937500.0,37.4,1,2.7,27.0,14.1,24,False,False,False,10.0,0,53561.0,19070.0
800000.0,36.3,1,2.55,9.0,18.3,5,False,False,False,7.0,0,14222.0,13031.0
2750000.0,66.4,2,2.75,23.0,28.0,15,False,False,False,14.0,0,38850.0,12548.0
2749750.0,97.2,3,2.5,16.0,54.667335899927465,16,False,False,False,18.3,5,19426.0,21138.0
775000.0,51.1,2,2.5,9.0,31.0,6,False,False,False,7.5,0,-1.0,-1.0
1595000.0,67.0,3,2.77149889685604,14.0,40.0,8,False,False,False,9.0,1,29453.0,12314.0
450000.0,56.0,2,2.77149889685604,5.0,32.5,5,False,False,False,8.7,1,-1.0,-1.0
3200000.0,123.0,5,2.77149889685604,11.0,64.8,6,False,False,False,7.8,0,42447.0,11146.0
937500.0,62.0,2,2.77149889685604,10.0,32.371071032726576,6,False,False,False,10.165062340496474,0,18427.0,24213.0
975000.0,41.0,1,2.75,17.0,20.0,16,False,False,False,8.0,0,17049.0,16956.0
1150000.0,56.12,3,2.77149889685604,5.0,38.18,3,False,False,False,6.86,0,42695.0,15199.0
900000.0,45.0,2,2.7,5.0,29.0,4,False,False,False,6.0,1,-1.0,-1.0
1825000.0,55.8,2,2.6,16.0,27.0,16,False,False,False,10.0,0,49905.0,15610.0
5399734.0,138.0,3,2.77149889685604,12.0,77.61411887026739,10,False,False,False,18.57002865612292,0,30824.0,6469.0
3875000.0,78.0,2,2.9,16.0,43.0,14,False,False,False,14.0,1,36691.0,12213.0
1062500.0,62.0,2,2.5,5.0,36.5,5,False,False,False,12.3,0,-1.0,-1.0
1075000.0,37.9,1,2.77149889685604,9.0,17.7,5,False,False,False,9.0,2,35907.0,16209.0
1175000.0,60.0,3,2.57,9.0,37.3,4,False,False,False,7.0,1,34589.0,12622.0
487500.0,31.0,1,2.5,5.0,16.0,2,False,False,False,9.0,0,-1.0,-1.0
1450000.0,52.0,2,2.7,12.0,30.1,10,False,False,False,8.1,0,35197.0,12112.0
1775000.0,67.0,2,2.77149889685604,16.0,33.0,12,False,False,False,14.7,4,33859.0,13727.0
1500000.0,74.2,2,3.49,5.0,35.9,3,False,False,False,13.5,0,21648.0,3318.0
2635000.0,95.0,3,2.77149889685604,16.0,54.1,5,False,False,False,13.9,5,37434.0,8460.0
5725000.0,111.0,3,2.77149889685604,12.0,80.0,12,False,False,False,15.0,0,15820.0,8084.0
1075000.0,39.0,1,2.77149889685604,21.0,17.0,16,False,False,False,8.0,1,17730.0,16527.0
1671250.0,61.0,3,2.6,9.0,43.0,2,False,False,False,6.3,2,46404.0,16333.0
972500.0,43.2,2,2.7,5.0,26.9,3,False,False,False,6.1,1,23414.0,10389.0
722500.0,42.0,2,2.77149889685604,3.0,27.0,2,False,False,False,5.5,1,25396.0,31182.0
1215250.0,77.5,3,2.8,3.0,45.5,3,False,False,False,12.1,0,-1.0,-1.0
856250.0,57.0,3,2.52,5.0,41.3,4,False,False,False,5.3,0,-1.0,-1.0
512500.0,28.16,1,2.77149889685604,12.0,18.44,5,False,True,False,6.301123212129227,2,-1.0,-1.0
625000.0,33.0,1,2.77149889685604,17.0,14.0,13,False,False,False,9.0,0,-1.0,-1.0
1125000.0,53.0,1,2.7,25.0,14.0,22,False,False,False,13.0,1,48847.0,16685.0
1412500.0,55.0,2,2.77149889685604,14.0,31.5,2,False,False,False,8.0,0,28560.0,13083.0
1050000.0,47.3,2,2.5,9.0,30.0,6,False,False,False,6.4,0,12477.0,11699.0
4312500.0,102.4,3,2.77149889685604,8.0,53.2,3,False,False,False,19.3,1,39393.0,11096.0
1075000.0,50.0,3,2.55,5.0,34.7,3,False,False,False,7.2,1,45491.0,15452.0
900000.0,27.0,1,2.7,21.0,20.5,16,False,True,False,6.0415598979932215,0,10788.0,13087.0
620000.0,41.8,2,2.7,5.0,25.2,4,False,False,False,5.6,1,-1.0,-1.0
1900000.0,62.0,2,2.77149889685604,25.0,30.5,2,False,False,False,10.5,0,11405.0,13222.0
2691943.25,93.1,3,3.3,16.0,54.09,5,False,False,False,13.9,0,37434.0,8460.0
450000.0,26.0,1,2.77149889685604,5.0,10.0,1,False,False,False,8.0,0,-1.0,-1.0
1450000.0,74.0,3,2.77149889685604,12.0,36.0,11,False,False,False,20.0,0,32794.0,13643.0
800000.0,32.42,1,2.77149889685604,25.0,15.0,1,False,False,False,10.0,0,36122.0,17285.0
725000.0,41.0,1,2.77149889685604,5.0,24.0,5,False,False,False,9.0,0,-1.0,-1.0
18750000.0,222.0,4,3.6,5.0,160.0,4,False,False,False,30.0,0,21887.0,573.0
1062500.0,42.4,2,2.65,5.0,28.0,3,False,False,False,6.0,0,14212.0,8628.0
1237500.0,63.0,3,2.6,9.0,40.0,3,False,False,False,9.5,0,14212.0,13009.0
1425000.0,69.0,2,2.6,14.0,30.0,9,False,False,False,24.0,0,25430.0,11220.0
950000.0,45.9,2,2.6,5.0,30.0,1,False,False,False,7.54,0,18494.0,16893.0
1749750.0,41.0,1,3.0,9.0,20.0,5,False,False,False,10.0,0,34170.0,7302.0
1005000.0,48.0,2,2.5,9.0,30.4,2,False,False,False,8.4,1,17240.0,17148.0
6250000.0,196.0,7,3.5,6.0,145.0,5,False,False,False,17.0,1,25083.0,3658.0
2546600.25,80.0,2,2.77149889685604,23.0,37.0,9,False,False,False,13.0,0,10688.0,10600.0
24000000.0,317.0,4,3.5,3.0,183.0,3,False,False,False,36.8745009280938,1,22673.0,1771.0
850000.0,38.4,1,2.67,12.0,20.0,5,False,False,False,10.1,1,32800.0,11946.0
1475000.0,56.7,2,2.64,4.0,33.0,2,False,False,False,9.0,2,43667.0,10829.0
775000.0,31.5,1,2.77149889685604,9.0,16.0,9,False,False,False,8.5,0,43529.0,16033.0
2250000.0,56.0,1,2.77,25.0,19.1,23,False,False,False,16.0,0,51468.0,15925.0
1724750.0,51.0,1,2.5,25.0,22.0,6,False,False,False,11.0,0,35265.0,11242.0
1200000.0,38.6,1,2.7,16.0,16.0,9,False,False,False,10.0,1,45817.0,19388.0
1125000.0,37.1,1,2.54,16.0,18.5,9,False,False,False,9.8,2,25974.0,14687.0
1272500.0,40.0,1,2.77149889685604,25.0,17.0,16,False,False,False,10.0,0,7026.0,13242.0
1862500.0,55.0,1,2.65,17.0,26.0,4,False,False,False,14.9,0,30766.0,8059.0
